id_Siniestro; Importe pagado ;Estado;Fecha Siniestro;Mes;Año;Unidad de Negocio;Id_PAS;Localidad de Ocurrencia;CP;Provincia;Marca;Modelo;Versión;Año;Suma Asegurada
9932;$ 3.028.000,00;CERRADO;30/5/2024;Mayo;2024;Rosario;483;SAN LORENZO;2200;Santa Fe;HONDA;BUSINESS;CG    150 TITAN;2019;$ 3.028.000,00
5914;$ 2.493.835,00;CERRADO;23/11/2023;Noviembre;2023;Buenos Aires;643;CAMPOS LUIS MARIA AVDA. 1-200;1425;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2018;$ 2.054.500,00
5915;$ 2.494.430,00;CERRADO;23/11/2023;Noviembre;2023;La Plata;1719;LA PLATA;1900;Buenos Aires;BAJAJ;STREET;ROUSER  160 NS;2022;$ 1.887.500,00
9168;$ 3.112.500,00;CERRADO;23/4/2024;Abril;2024;Buenos Aires;1524;BURZACO;1852;Buenos Aires;HERO;STREET;HUNK 150;2023;$ 3.112.500,00
9886;$ 2.541.000,00;CERRADO;28/5/2024;Mayo;2024;Mar del Plata;2305;MAR DEL PLATA ESTAFETA No.10;7600;Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2019;$ 2.541.000,00
7048;$ 2.496.103,00;CERRADO;15/1/2024;Enero;2024;Mar del Plata;6;MAR DEL PLATA;7600;Buenos Aires;HONDA;BUSINESS;CG    150 NEW;2017;$ 2.447.261,00
8099;$ 2.496.792,00;CERRADO;29/2/2024;Febrero;2024;USE;11;MORENO;1740;Buenos Aires;BAJAJ;STREET;ROUSER 125 NS;2021;$ 2.148.500,00
7161;$ 2.498.442,00;CERRADO;20/1/2024;Enero;2024;Buenos Aires;9;PERU 1201-1800;1141;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2023;$ 2.312.500,00
9793;$ 2.499.554,80;CERRADO;23/5/2024;Mayo;2024;Buenos Aires;199;C.A.B.A.;1000;C.A. de Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2018;$ 2.415.000,00
8650;$ 2.500.000,00;CERRADO;27/3/2024;Marzo;2024;Mar del Plata;830;RINCON DE MILBERG;1624;Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2013;$ 2.178.695,00
9765;$ 3.028.000,00;CERRADO;22/5/2024;Mayo;2024;Buenos Aires;748;QUILMES OESTE;1879;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2019;$ 3.028.000,00
9531;$ 2.761.000,00;CERRADO;11/5/2024;Mayo;2024;Buenos Aires;1118;FLORENCIO VARELA;1888;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2024;$ 2.761.000,00
9208;$ 2.500.761,30;CERRADO;25/4/2024;Abril;2024;USE;11;MORON;1708;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;$ 2.413.000,00
6226;$ 2.504.327,14;CERRADO;8/12/2023;Diciembre;2023;USE;11;LA MATANZA;1774;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2017;$ 1.678.000,00
6266;$ 2.504.537,00;CERRADO;10/12/2023;Diciembre;2023;USE;11;CASTELAR;1712;Buenos Aires;BAJAJ;STREET;ROUSER  200 AS;2017;$ 2.037.000,00
1576;$ 2.510.294,00;CERRADO;27/12/2022;Diciembre;2022;Buenos Aires;340;CONCORDIA 2101-3500;1417;C.A. de Buenos Aires;KTM;TOURING;DUKE 390 NAKED;2017;$ 2.047.500,00
3006;$ 2.510.500,00;CERRADO;3/5/2023;Mayo;2023;Buenos Aires;26;SANTA FE;3000;Santa Fe;BAJAJ;STREET;ROUSER  200 NS;2022;$ 900.000,00
9532;$ 2.826.000,00;CERRADO;11/5/2024;Mayo;2024;La Plata;1910;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2018;$ 2.826.000,00
7732;$ 2.512.042,00;CERRADO;14/2/2024;Febrero;2024;Concepcion del Uruguay;270;ZARATE;2800;Buenos Aires;ZANELLA;ENDURO;ZT 150;2021;$ 2.073.000,00
5342;$ 2.512.980,00;CERRADO;24/10/2023;Octubre;2023;Buenos Aires;481;HURLINGHAM;1686;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS FI;2022;$ 2.076.000,00
9250;$ 2.761.000,00;CERRADO;27/4/2024;Abril;2024;Buenos Aires;1732;VILLA DE MAYO;1614;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2024;$ 2.761.000,00
9766;$ 2.515.743,00;CERRADO;22/5/2024;Mayo;2024;Buenos Aires;1952;CASTELAR;1712;Buenos Aires;HONDA;ON OFF;XR  150 L;2018;$ 2.481.500,00
6287;$ 2.515.935,00;CERRADO;11/12/2023;Diciembre;2023;Buenos Aires;1086;JUAN MARIA GUTIERREZ;1890;Buenos Aires;HONDA;SPORT;CBX 250 TWISTER;2013;$ 2.487.500,00
6210;$ 2.516.407,60;CERRADO;7/12/2023;Diciembre;2023;Buenos Aires;177;CUBA 1801-2800;1428;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2023;$ 2.312.500,00
6050;$ 2.516.755,00;CERRADO;29/11/2023;Noviembre;2023;Buenos Aires;145;MALVINAS ARGENTINAS;1846;Buenos Aires;HONDA;ON OFF;XR  150 L;2023;$ 2.312.500,00
7259;$ 2.517.400,00;CERRADO;24/1/2024;Enero;2024;Buenos Aires;1931;VILLA BOSCH;1682;Buenos Aires;HONDA;ON OFF;XR  150 L;2022;$ 2.081.000,00
6406;$ 2.517.835,00;CERRADO;16/12/2023;Diciembre;2023;Buenos Aires;337;LA PLATA;1900;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2014;$ 2.057.500,00
9814;$ 2.519.243,00;CERRADO;24/5/2024;Mayo;2024;Buenos Aires;1775;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2024;$ 2.393.000,00
9432;$ 2.761.000,00;CERRADO;6/5/2024;Mayo;2024;Buenos Aires;206;INGENIERO PABLO NOGUES;1613;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2024;$ 2.761.000,00
4506;$ 2.520.316,50;CERRADO;30/8/2023;Agosto;2023;La Plata;869;QUILMES OESTE;1879;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2021;$ 1.926.000,00
1617;$ 2.520.767,90;CERRADO;31/12/2022;Diciembre;2022;Buenos Aires;756;RAMOS MEJIA;1704;Buenos Aires;KTM;TOURING;DUKE 390 NAKED;2021;$ 2.499.000,00
7229;$ 2.520.997,50;CERRADO;23/1/2024;Enero;2024;Buenos Aires;1256;SAN MIGUEL;1663;Buenos Aires;HONDA;BUSINESS;C 125 ES BIZ;2013;$ 2.091.000,00
5587;$ 2.521.870,00;CERRADO;6/11/2023;Noviembre;2023;Buenos Aires;1648;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;ON OFF;XR 190 L (ARG);2022;$ 2.130.000,00
6640;$ 2.523.233,80;CERRADO;27/12/2023;Diciembre;2023;Buenos Aires;161;CIUDADELA;1702;Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2017;$ 2.078.999,00
6513;$ 2.528.436,00;CERRADO;21/12/2023;Diciembre;2023;Buenos Aires;886;EL TALAR (PDO.TIGRE);1616;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2014;$ 2.500.001,00
8342;$ 2.529.480,80;CERRADO;11/3/2024;Marzo;2024;Buenos Aires;1732;SAN FERNANDO;1646;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2021;$ 2.018.500,00
8890;$ 2.533.569,00;CERRADO;8/4/2024;Abril;2024;Rosario;2169;ROSARIO;2000;Santa Fe;HONDA;BUSINESS;WAVE  110S NEW BASE;2024;$ 2.266.500,00
1359;$ 2.535.615,40;CERRADO;9/12/2022;Diciembre;2022;Buenos Aires;676;LANUS;1824;Buenos Aires;KTM;TOURING;DUKE 390 NAKED;2020;$ 2.520.000,00
8737;$ 2.600.000,00;CERRADO;31/3/2024;Marzo;2024;Buenos Aires;1462;GRAND BOURG;1615;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2019;$ 2.600.000,00
8020;$ 2.790.000,00;CERRADO;26/2/2024;Febrero;2024;Cordoba;1435;CORDOBA;5000;Cordoba;HONDA;BUSINESS;CG    150 NEW;2021;$ 2.790.000,00
3708;$ 2.538.685,00;CERRADO;5/7/2023;Julio;2023;Mar del Plata;1307;MAR DEL PLATA;7600;Buenos Aires;HONDA;ON OFF;NX  400 FALCON;2013;$ 2.297.576,00
9794;$ 2.539.300,00;CERRADO;23/5/2024;Mayo;2024;Buenos Aires;1180;LUJAN;6700;Buenos Aires;HONDA;ON OFF;XR  150 L RALLY;2017;$ 2.166.000,00
6083;$ 2.540.792,00;CERRADO;1/12/2023;Diciembre;2023;USE;11;MORON;1708;Buenos Aires;HONDA;ON OFF;XR  150 L;2023;$ 2.312.500,00
8738;$ 2.541.000,00;CERRADO;31/3/2024;Marzo;2024;Buenos Aires;2148;PILAR;1629;Buenos Aires;HONDA;SPORT;CB    190R REPSOL;2019;$ 2.293.000,00
7394;$ 2.541.000,00;CERRADO;30/1/2024;Enero;2024;Buenos Aires;372;DEL VISO;1669;Buenos Aires;YAMAHA;TOURING;250 YS FAZER;2017;$ 2.117.500,00
9612;$ 2.597.000,00;CERRADO;15/5/2024;Mayo;2024;Mendoza;2280;VILLA NUEVA DE GUAYMALLEN;5521;Mendoza;BAJAJ;STREET;ROUSER 125 NS;2022;$ 2.597.000,00
1069;$ 2.542.388,00;CERRADO;7/11/2022;Noviembre;2022;Buenos Aires;576;DON BOSCO;1876;Buenos Aires;YAMAHA;TURISMO;300 YZF-R3;2017;$ 2.539.000,00
2183;$ 2.543.990,00;CERRADO;22/2/2023;Febrero;2023;Buenos Aires;438;BECCAR;1643;Buenos Aires;BAJAJ;STREET;DOMINAR 400 (DUNLOP);2022;$ 1.506.500,00
9831;$ 2.547.809,00;CERRADO;25/5/2024;Mayo;2024;Neuquen;942;NEUQUEN;8300;Neuquen;HONDA;BUSINESS;WAVE  110S C/D;2024;$ 2.393.000,00
7162;$ 2.548.000,00;CERRADO;20/1/2024;Enero;2024;Buenos Aires;1919;RIVADAVIA AVDA. 7801-10000;1407;C.A. de Buenos Aires;HONDA;BUSINESS;GLH 150;2023;$ 2.187.500,00
7012;$ 2.549.635,00;CERRADO;13/1/2024;Enero;2024;La Plata;1897;ITUZAINGO;3302;Buenos Aires;BAJAJ;STREET;ROUSER  160 NS;2023;$ 2.101.000,00
1618;$ 2.553.082,00;CERRADO;31/12/2022;Diciembre;2022;Buenos Aires;26;VILLA MADERO;1768;Buenos Aires;KAWASAKI;STREET;Z   400;2021;$ 2.401.000,00
7667;$ 2.553.435,00;CERRADO;11/2/2024;Febrero;2024;Buenos Aires;1127;BAHIA BLANCA;8000;Buenos Aires;HONDA;ON OFF;XR  150 L;2021;$ 2.525.000,00
4731;$ 2.554.406,50;CERRADO;14/9/2023;Septiembre;2023;Cordoba;1502;CORDOBA;5000;Cordoba;BAJAJ;STREET;DOMINAR 400 NEW 2019;2021;$ 2.090.000,00
5486;$ 2.555.153,60;CERRADO;31/10/2023;Octubre;2023;Buenos Aires;624;ITUZAINGO ESTAFETA No.7;1714;Buenos Aires;HONDA;SPORT;CBX 250 TWISTER;2013;$ 2.342.000,00
6051;$ 2.555.755,60;CERRADO;29/11/2023;Noviembre;2023;Buenos Aires;517;MONTE GRANDE;1842;Buenos Aires;HONDA;ON OFF;XR  150 L;2023;$ 1.940.500,00
7135;$ 2.556.200,00;CERRADO;19/1/2024;Enero;2024;Buenos Aires;247;TIMBO 1801-1900;1406;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2020;$ 2.536.000,00
7942;$ 2.562.000,00;CERRADO;22/2/2024;Febrero;2024;9 de julio (provincia de Bs.As);164;LUJAN;6700;Buenos Aires;YAMAHA;ENDURO;125 XTZ;2018;$ 2.354.595,00
5938;$ 2.564.794,00;CERRADO;24/11/2023;Noviembre;2023;USE;11;EL TALAR;1618;Buenos Aires;YAMAHA;STREET;250 FZ 25;2017;$ 2.094.500,00
9767;$ 2.761.000,00;CERRADO;22/5/2024;Mayo;2024;Rosario;2293;GRANADERO BAIGORRIA;2152;Santa Fe;HONDA;BUSINESS;WAVE  110S C/D;2024;$ 2.761.000,00
3446;$ 2.567.500,00;CERRADO;13/6/2023;Junio;2023;Buenos Aires;26;C.A.B.A.;1000;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2022;$ 1.428.000,00
2868;$ 2.567.500,00;CERRADO;21/4/2023;Abril;2023;Buenos Aires;26;SALTA;4400;Salta;KTM;TOURING;DUKE 200 NAKED;2023;$ 1.298.000,00
9795;$ 2.885.500,00;CERRADO;23/5/2024;Mayo;2024;Buenos Aires;618;LOMAS DE ZAMORA;1832;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;$ 2.885.500,00
7585;$ 2.570.050,50;CERRADO;7/2/2024;Febrero;2024;Buenos Aires;1132;ITUZAINGO;3302;Buenos Aires;HONDA;ON OFF;XR  150 L;2020;$ 2.536.000,00
9695;$ 2.570.653,00;CERRADO;19/5/2024;Mayo;2024;La Plata;25;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2024;$ 2.393.000,00
9251;$ 2.571.043,00;CERRADO;27/4/2024;Abril;2024;Buenos Aires;161;GOYA 1-1200;1407;C.A. de Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2022;$ 2.114.000,00
7568;$ 2.573.452,30;CERRADO;6/2/2024;Febrero;2024;USE;11;VILLA INSUPERABLE;1752;Buenos Aires;HONDA;ON OFF;XR  150 L;2022;$ 2.081.000,00
9395;$ 2.575.309,00;CERRADO;4/5/2024;Mayo;2024;Rosario;124;QUILMES;1878;Buenos Aires;HONDA;BUSINESS;GLH 150;2022;$ 2.292.500,00
7644;$ 2.948.995,00;CERRADO;10/2/2024;Febrero;2024;USE;11;JOSE C. PAZ;1665;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2017;$ 2.948.995,00
5513;$ 2.579.635,00;CERRADO;1/11/2023;Noviembre;2023;USE;11;MENDOZA;5500;Mendoza;HONDA;BUSINESS;CG    150 TITAN;2021;$ 2.101.500,00
9289;$ 2.580.000,00;CERRADO;29/4/2024;Abril;2024;Buenos Aires;1109;VILLA MADERO;1768;Buenos Aires;YAMAHA;ENDURO;125 XTZ;2016;$ 2.150.000,00
9026;$ 2.580.985,30;CERRADO;16/4/2024;Abril;2024;USE;11;LANUS OESTE;1824;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;$ 2.175.000,00
4538;$ 2.584.890,00;CERRADO;1/9/2023;Septiembre;2023;Buenos Aires;250;MORENO;1740;Buenos Aires;YAMAHA;STREET;250 FZ 25;2020;$ 2.177.000,00
6103;$ 2.584.980,00;CERRADO;2/12/2023;Diciembre;2023;Buenos Aires;438;AVELLANEDA;1870;Buenos Aires;BETA;STREET;ZONTES 155 G1;2023;$ 2.136.000,00
4439;$ 3.359.000,00;CERRADO;26/8/2023;Agosto;2023;La Plata;106;BERISSO;1923;Buenos Aires;HONDA;ON OFF;XR  190 L;2022;$ 3.359.000,00
8371;$ 2.591.169,00;CERRADO;13/3/2024;Marzo;2024;Mendoza;1805;GODOY CRUZ;5501;Mendoza;HONDA;ON OFF;XR  150 L;2017;$ 2.083.000,00
1027;$ 2.592.105,00;CERRADO;2/11/2022;Noviembre;2022;Buenos Aires;45;VILLA MARIA DE LOS REMEDIOS DE ESCALADA;1657;Buenos Aires;YAMAHA;-;300 MT 03;2017;$ 2.149.500,00
5893;$ 2.592.180,00;CERRADO;22/11/2023;Noviembre;2023;La Plata;755;LA PLATA ESTAFETA No.1;1900;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2022;$ 2.142.000,00
7534;$ 2.592.188,00;CERRADO;5/2/2024;Febrero;2024;Buenos Aires;299;ROSARIO 1-900;1424;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;$ 2.592.188,00
9065;$ 2.592.389,65;CERRADO;18/4/2024;Abril;2024;USE;11;AVELLANEDA;1870;Buenos Aires;HONDA;BUSINESS;C BIZ 125 KS;2014;$ 1.698.500,00
8485;$ 3.023.000,00;CERRADO;19/3/2024;Marzo;2024;Buenos Aires;1560;LUIS GUILLON;1838;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2021;$ 3.023.000,00
9115;$ 2.740.447,00;CERRADO;20/4/2024;Abril;2024;Mar del Plata;2212;MAR DEL PLATA;7600;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;$ 2.740.447,00
7026;$ 2.597.732,65;CERRADO;14/1/2024;Enero;2024;Buenos Aires;695;BECCAR;1643;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2013;$ 1.958.500,00
7759;$ 2.598.287,50;CERRADO;15/2/2024;Febrero;2024;USE;8;MERLO;1722;Buenos Aires;HONDA;ON OFF;XR  150 L;2021;$ 2.525.000,00
6765;$ 2.598.799,00;CERRADO;2/1/2024;Enero;2024;USE;11;CORRIENTES AVDA. 1-1400;1043;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2020;$ 2.536.000,00
8229;$ 2.598.952,30;CERRADO;6/3/2024;Marzo;2024;Buenos Aires;1206;ZAMUDIO 3501-6000;1419;C.A. de Buenos Aires;YAMAHA;ENDURO;125 XTZ;2014;$ 2.551.000,00
9509;$ 2.599.452,30;CERRADO;10/5/2024;Mayo;2024;Buenos Aires;1345;MERLO;1722;Buenos Aires;HONDA;BUSINESS;GLH 150;2024;$ 2.551.500,00
9352;$ 2.599.831,30;CERRADO;2/5/2024;Mayo;2024;Cordoba;543;CORDOBA;5000;Cordoba;HONDA;ON OFF;XR  150 L;2019;$ 2.491.500,00
5796;$ 2.599.980,00;CERRADO;17/11/2023;Noviembre;2023;Buenos Aires;1086;SAN JUSTO;1754;Buenos Aires;HONDA;ON OFF;XR 190 L (ARG);2022;$ 2.148.500,00
3632;$ 2.602.996,20;CERRADO;29/6/2023;Junio;2023;Buenos Aires;1180;BAHIA BLANCA;8000;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2021;$ 1.688.500,00
7163;$ 2.750.000,00;CERRADO;20/1/2024;Enero;2024;Parana;987;SANTA FE;3000;Santa Fe;HONDA;ON OFF;XR  190 L;2019;$ 2.750.000,00
8343;$ 2.623.000,00;CERRADO;11/3/2024;Marzo;2024;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;$ 2.623.000,00
8230;$ 2.607.500,00;CERRADO;6/3/2024;Marzo;2024;Buenos Aires;488;CIUDADELA;1702;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;$ 2.607.500,00
648;$ 2.915.000,00;CERRADO;11/9/2022;Septiembre;2022;Buenos Aires;26;C.A.B.A.;1000;C.A. de Buenos Aires;KTM;TOURING;DUKE 390 NAKED;2021;$ 2.915.000,00
6766;$ 2.609.597,00;CERRADO;2/1/2024;Enero;2024;Cordoba;118;CORDOBA;5000;Cordoba;HONDA;ON OFF;XR  190 L;2019;$ 2.118.500,00
8255;$ 2.610.942,00;CERRADO;7/3/2024;Marzo;2024;Buenos Aires;1180;LAMAS ANDRES 1101-2700;1416;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2018;$ 2.586.500,00
8850;$ 4.432.500,00;CERRADO;6/4/2024;Abril;2024;Buenos Aires;877;LUJAN;6700;Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2022;$ 4.432.500,00
5559;$ 2.612.070,00;CERRADO;4/11/2023;Noviembre;2023;Buenos Aires;1180;NUEVA YORK 2101-5300;1419;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2018;$ 2.158.500,00
5221;$ 2.612.505,00;CERRADO;17/10/2023;Octubre;2023;Buenos Aires;1590;CIUDAD EVITA;1778;Buenos Aires;HONDA;ON OFF;XR 190 L (ARG);2023;$ 2.367.500,00
7260;$ 2.737.500,00;CERRADO;24/1/2024;Enero;2024;USE;11;5 DE JULIO 401-500;1064;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;$ 2.737.500,00
7917;$ 2.615.200,00;CERRADO;21/2/2024;Febrero;2024;Buenos Aires;1359;MORENO PERITO AVDA. 701-3000;1437;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  160 NS;2020;$ 2.162.500,00
6288;$ 2.616.780,00;CERRADO;11/12/2023;Diciembre;2023;Buenos Aires;984;TERRERO 3101-3300;1417;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2019;$ 2.162.500,00
5759;$ 2.621.704,00;CERRADO;15/11/2023;Noviembre;2023;USE;11;JOSE LEON SUAREZ;1655;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2022;$ 2.142.000,00
9740;$ 2.623.558,95;CERRADO;21/5/2024;Mayo;2024;USE;11;GONZALEZ CATAN;1759;Buenos Aires;YAMAHA;STREET;125 YBR ED;2023;$ 2.508.500,00
2696;$ 2.624.283,20;CERRADO;5/4/2023;Abril;2023;Cordoba;627;UNQUILLO;5109;Cordoba;HONDA;ON OFF;XRE 300 RALLY;2018;$ 2.481.500,00
680;$ 2.625.000,00;CERRADO;16/9/2022;Septiembre;2022;Buenos Aires;26;RIVADAVIA AVDA. 7801-10000;1407;C.A. de Buenos Aires;KTM;TOURING;DUKE 390 NAKED;2021;$ 2.625.000,00
7087;$ 2.626.000,00;CERRADO;17/1/2024;Enero;2024;Buenos Aires;912;CIUDADELA;1702;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2015;$ 2.171.500,00
9377;$ 3.339.000,00;CERRADO;3/5/2024;Mayo;2024;Cordoba;1918;CORDOBA;5000;Cordoba;HONDA;BUSINESS;CG    150 TITAN;2022;$ 3.339.000,00
732;$ 2.628.388,00;CERRADO;22/9/2022;Septiembre;2022;Buenos Aires;26;NUÑEZ 1501-3400;1429;C.A. de Buenos Aires;KTM;TOURING;DUKE 390 NAKED;2021;$ 2.625.000,00
8321;$ 2.631.095,00;CERRADO;10/3/2024;Marzo;2024;Buenos Aires;1483;SAN MIGUEL;1663;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;$ 2.607.500,00
8739;$ 3.089.000,00;CERRADO;31/3/2024;Marzo;2024;Buenos Aires;1436;EZEIZA;1804;Buenos Aires;BAJAJ;STREET;ROUSER 125 NS;2022;$ 3.089.000,00
8100;$ 2.632.109,00;CERRADO;29/2/2024;Febrero;2024;Parana;2070;SAN BENITO;3107;Entre Rios;MOTOMEL;STREET;C 150;2016;$ 2.607.667,00
5760;$ 2.634.150,00;CERRADO;15/11/2023;Noviembre;2023;Buenos Aires;438;SAN FERNANDO;1646;Buenos Aires;MONDIAL;CUSTOM;254 HD A;2007;$ 2.176.900,00
9713;$ 2.638.033,00;CERRADO;20/5/2024;Mayo;2024;Buenos Aires;488;RAMOS MEJIA;1704;Buenos Aires;HONDA;ON OFF;XR  150 L;2017;$ 2.451.000,00
483;$ 2.641.388,00;CERRADO;18/8/2022;Agosto;2022;Buenos Aires;26;DON TORCUATO;1611;Buenos Aires;HUSQVARNA;STREET;SVARTPILEN 401;2021;$ 1.945.000,00
7088;$ 2.642.735,00;CERRADO;17/1/2024;Enero;2024;La Plata;108;PLATANOS;1885;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2015;$ 2.171.500,00
9860;$ 2.644.033,00;CERRADO;27/5/2024;Mayo;2024;Buenos Aires;1442;MORON;1708;Buenos Aires;HONDA;ON OFF;XR  150 L RALLY;2018;$ 2.390.000,00
9228;$ 2.645.243,00;CERRADO;26/4/2024;Abril;2024;Buenos Aires;445;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L RALLY;2018;$ 2.452.000,00
2775;$ 2.647.250,80;CERRADO;13/4/2023;Abril;2023;USE;11;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;HONDA;ON OFF;XRE 300 RALLY;2019;$ 2.614.000,00
8427;$ 2.651.435,00;CERRADO;16/3/2024;Marzo;2024;Buenos Aires;1086;CERETTI 1501-3600;1431;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;$ 2.623.000,00
7982;$ 2.731.000,00;CERRADO;24/2/2024;Febrero;2024;USE;8;JOSE LEON SUAREZ;1655;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;$ 2.731.000,00
5343;$ 2.662.980,00;CERRADO;24/10/2023;Octubre;2023;Buenos Aires;1031;TORTUGUITAS;1667;Buenos Aires;YAMAHA;ENDURO;250 XTZ;2019;$ 2.201.000,00
9655;$ 2.664.197,00;CERRADO;17/5/2024;Mayo;2024;Buenos Aires;1180;VILLA LOMA HERMOSA;1657;Buenos Aires;YAMAHA;TURISMO;150 FZ FI S;2020;$ 2.629.954,00
9552;$ 2.669.359,00;CERRADO;12/5/2024;Mayo;2024;Mar del Plata;885;MAR DEL PLATA;7600;Buenos Aires;HONDA;ON OFF;XR  150 L;2019;$ 2.491.500,00
6809;$ 2.674.660,00;CERRADO;4/1/2024;Enero;2024;San Nicolas;1860;ARROYO SECO;2128;Santa Fe;CORVEN;ENDURO;TRIAX   250 TOURING;2016;$ 2.651.065,00
4820;$ 2.676.755,00;CERRADO;20/9/2023;Septiembre;2023;Buenos Aires;1180;SARMIENTO 1801-2500;1044;C.A. de Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2019;$ 2.658.000,00
6247;$ 2.678.435,00;CERRADO;9/12/2023;Diciembre;2023;Buenos Aires;1517;ISIDRO CASANOVA;1765;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2021;$ 2.416.725,00
7395;$ 2.678.435,00;CERRADO;30/1/2024;Enero;2024;Buenos Aires;255;RIO TALA;2944;Buenos Aires;HONDA;ON OFF;XR  150 L;2022;$ 2.393.150,00
9583;$ 2.681.435,00;CERRADO;14/5/2024;Mayo;2024;Buenos Aires;1496;AVELLANEDA 1501-3300;1406;C.A. de Buenos Aires;HONDA;ON OFF;XR  150 L;2019;$ 2.653.000,00
9914;$ 2.681.773,00;CERRADO;29/5/2024;Mayo;2024;Buenos Aires;319;CASEROS (PDO. 3 DE FEBRERO);1678;Buenos Aires;HONDA;BUSINESS;GLH 150;2024;$ 2.551.500,00
9252;$ 2.748.000,00;CERRADO;27/4/2024;Abril;2024;Buenos Aires;1245;14 DE JULIO 1501-1700;1430;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2021;$ 2.748.000,00
8256;$ 2.682.735,00;CERRADO;7/3/2024;Marzo;2024;Buenos Aires;545;GONZALEZ CATAN 4501-4800;1417;C.A. de Buenos Aires;YAMAHA;STREET;150 FAZER FI SPORT;2018;$ 2.654.300,00
7983;$ 2.683.703,19;CERRADO;24/2/2024;Febrero;2024;Buenos Aires;1108;GUIPUZCOA 901-1000;1408;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2017;$ 2.100.000,00
9229;$ 2.684.033,00;CERRADO;26/4/2024;Abril;2024;Buenos Aires;1983;LAFERRERE;1757;Buenos Aires;HONDA;SPORT;CB  190R;2018;$ 2.651.000,00
7511;$ 2.688.435,00;CERRADO;4/2/2024;Febrero;2024;Parana;911;SANTA FE;3000;Santa Fe;BAJAJ;STREET;ROUSER  200 NS;2015;$ 2.171.500,00
9486;$ 3.399.550,00;CERRADO;9/5/2024;Mayo;2024;La Plata;384;TOLOSA;1900;Buenos Aires;HONDA;ON OFF;XR  150 L;2021;$ 3.399.550,00
